MQ-3,MQ-135,MQ-138,MQ-136,TGS2611,MG-811,MQ-137,MQ-5,MQ-131,tsm
213,132,197,243,155,54,431,274,262,2022-01-22 17:22:22.921
214,132,149,241,153,53,430,274,262,2022-01-22 17:22:23.032
209,125,205,242,160,56,430,275,259,2022-01-22 17:22:23.145
215,133,159,241,153,53,428,273,260,2022-01-22 17:22:23.256
214,134,186,243,155,55,429,273,257,2022-01-22 17:22:23.368
213,131,191,243,155,56,431,276,259,2022-01-22 17:22:23.479
214,134,158,243,155,56,430,273,257,2022-01-22 17:22:23.591
216,134,210,243,153,53,428,273,260,2022-01-22 17:22:23.703
213,129,151,241,153,53,430,274,262,2022-01-22 17:22:23.815
216,134,197,243,153,53,428,273,260,2022-01-22 17:22:23.928
214,134,179,243,155,56,429,275,260,2022-01-22 17:22:24.039
213,132,165,241,154,56,431,274,259,2022-01-22 17:22:24.150
214,131,209,241,153,52,429,274,262,2022-01-22 17:22:24.262
213,131,150,243,155,58,431,276,257,2022-01-22 17:22:24.374
213,127,204,241,154,54,431,275,259,2022-01-22 17:22:24.485
216,133,171,243,153,53,428,273,260,2022-01-22 17:22:24.597
215,132,173,241,153,53,431,274,262,2022-01-22 17:22:24.709
212,129,199,243,154,56,432,275,259,2022-01-22 17:22:24.820
216,134,149,244,153,53,428,273,260,2022-01-22 17:22:24.933
213,133,209,241,153,53,429,274,262,2022-01-22 17:22:25.043
213,132,157,243,154,54,431,275,262,2022-01-22 17:22:25.156
216,134,186,243,156,53,428,273,260,2022-01-22 17:22:25.267
213,132,192,243,153,54,431,275,262,2022-01-22 17:22:25.379
213,129,156,243,155,58,431,276,259,2022-01-22 17:22:25.490
213,132,209,241,153,53,430,275,262,2022-01-22 17:22:25.603
216,136,154,242,156,55,429,273,259,2022-01-22 17:22:25.714
213,132,195,243,155,56,432,278,259,2022-01-22 17:22:25.826
213,129,181,243,154,56,431,275,259,2022-01-22 17:22:25.937
213,129,161,243,155,56,431,278,259,2022-01-22 17:22:26.049
216,133,209,241,156,53,429,273,260,2022-01-22 17:22:26.161
214,133,149,241,151,53,429,274,260,2022-01-22 17:22:26.272
213,132,203,243,154,58,431,276,259,2022-01-22 17:22:26.384
213,132,172,243,154,56,431,278,259,2022-01-22 17:22:26.495
213,132,173,241,153,54,430,274,262,2022-01-22 17:22:26.608
214,132,199,241,153,53,430,274,262,2022-01-22 17:22:26.720
213,132,149,244,155,54,430,275,262,2022-01-22 17:22:26.831
216,134,209,243,156,53,428,273,260,2022-01-22 17:22:26.943
213,129,161,244,155,58,430,275,259,2022-01-22 17:22:27.054
213,131,184,243,155,56,430,276,259,2022-01-22 17:22:27.167
214,134,194,243,156,56,429,273,257,2022-01-22 17:22:27.278
216,134,155,243,156,53,428,273,260,2022-01-22 17:22:27.390
212,129,209,243,154,58,431,276,259,2022-01-22 17:22:27.502
216,134,154,243,156,53,428,273,261,2022-01-22 17:22:27.613
216,134,193,241,153,53,428,273,260,2022-01-22 17:22:27.725
216,134,185,243,156,53,428,273,260,2022-01-22 17:22:27.836
216,134,162,243,156,53,428,273,260,2022-01-22 17:22:27.949
216,136,211,243,155,53,428,273,257,2022-01-22 17:22:28.061
213,132,149,243,154,56,431,278,260,2022-01-22 17:22:28.172
213,132,201,244,154,54,431,278,259,2022-01-22 17:22:28.284
214,134,178,243,155,54,429,273,257,2022-01-22 17:22:28.395
213,132,169,241,155,54,431,275,262,2022-01-22 17:22:28.507
212,132,205,244,155,56,431,276,259,2022-01-22 17:22:28.618
216,134,150,243,153,53,428,273,260,2022-01-22 17:22:28.730
213,132,207,243,155,58,431,276,259,2022-01-22 17:22:28.842
216,134,170,243,156,53,428,273,260,2022-01-22 17:22:28.954
214,134,179,243,155,55,429,273,260,2022-01-22 17:22:29.066
214,131,200,246,155,56,430,276,257,2022-01-22 17:22:29.177
215,132,149,241,153,53,429,273,260,2022-01-22 17:22:29.289
212,132,211,243,154,58,431,278,259,2022-01-22 17:22:29.400
213,132,157,243,154,56,432,275,259,2022-01-22 17:22:29.512
212,132,185,243,154,54,431,278,259,2022-01-22 17:22:29.624
214,134,190,243,155,55,429,276,260,2022-01-22 17:22:29.736
214,131,155,243,158,56,429,276,257,2022-01-22 17:22:29.847
212,132,210,242,155,58,430,276,257,2022-01-22 17:22:29.960
213,131,151,243,155,58,432,276,259,2022-01-22 17:22:30.071
213,132,193,243,154,54,431,276,260,2022-01-22 17:22:30.182
213,132,180,241,153,53,431,274,262,2022-01-22 17:22:30.294
214,134,163,242,155,56,429,273,257,2022-01-22 17:22:30.406
218,134,209,243,153,53,428,273,260,2022-01-22 17:22:30.517
216,131,149,243,156,53,429,273,260,2022-01-22 17:22:30.630
214,132,202,242,158,56,430,275,257,2022-01-22 17:22:30.741
216,134,171,243,156,55,429,273,257,2022-01-22 17:22:30.853
213,129,169,243,154,54,431,278,259,2022-01-22 17:22:30.964
216,134,204,241,156,53,428,273,260,2022-01-22 17:22:31.076
214,133,149,241,153,53,430,274,262,2022-01-22 17:22:31.188
213,132,208,244,155,56,431,278,259,2022-01-22 17:22:31.300
213,132,165,244,155,58,431,277,259,2022-01-22 17:22:31.411
214,134,182,242,155,56,430,276,257,2022-01-22 17:22:31.523
212,131,197,243,155,56,431,278,259,2022-01-22 17:22:31.635
213,132,152,243,158,58,431,277,257,2022-01-22 17:22:31.747
