MQ-3,MQ-135,MQ-138,MQ-136,TGS2611,MG-811,MQ-137,MQ-5,MQ-131,tsm
528,925,849,801,983,32,932,886,287,2022-01-23 12:34:45.380
527,926,850,802,990,29,930,883,291,2022-01-23 12:34:45.499
527,926,850,802,990,29,934,882,290,2022-01-23 12:34:45.602
525,928,857,805,991,32,933,885,290,2022-01-23 12:34:45.715
526,928,854,806,994,29,933,884,291,2022-01-23 12:34:45.831
526,927,855,805,989,34,933,885,290,2022-01-23 12:34:45.934
529,925,849,799,985,33,934,886,289,2022-01-23 12:34:46.048
528,925,855,804,989,34,933,885,289,2022-01-23 12:34:46.162
526,928,856,806,994,30,933,885,291,2022-01-23 12:34:46.281
528,926,848,802,986,29,931,883,291,2022-01-23 12:34:46.393
526,928,854,805,991,32,933,885,290,2022-01-23 12:34:46.494
528,925,853,801,988,34,935,886,288,2022-01-23 12:34:46.609
530,925,849,800,986,29,930,882,291,2022-01-23 12:34:46.725
530,925,848,798,986,29,930,883,289,2022-01-23 12:34:46.825
527,928,856,806,994,29,933,885,291,2022-01-23 12:34:46.941
528,926,855,805,989,34,935,885,290,2022-01-23 12:34:47.057
527,928,857,806,991,34,933,885,290,2022-01-23 12:34:47.172
530,925,849,799,984,29,931,883,289,2022-01-23 12:34:47.273
528,926,855,804,989,34,933,885,290,2022-01-23 12:34:47.394
527,930,856,806,993,32,933,885,290,2022-01-23 12:34:47.510
528,928,856,804,994,30,933,885,290,2022-01-23 12:34:47.610
530,925,853,801,989,34,933,885,288,2022-01-23 12:34:47.726
531,925,849,798,984,31,931,883,289,2022-01-23 12:34:47.841
528,928,851,802,992,29,932,883,290,2022-01-23 12:34:47.955
530,925,853,801,985,34,935,884,288,2022-01-23 12:34:48.067
529,927,855,804,989,34,934,885,289,2022-01-23 12:34:48.180
531,925,849,799,984,31,931,883,287,2022-01-23 12:34:48.292
530,924,850,800,986,29,930,882,289,2022-01-23 12:34:48.401
530,925,849,797,984,29,930,882,289,2022-01-23 12:34:48.514
531,925,852,797,983,32,932,886,287,2022-01-23 12:34:48.625
531,925,849,799,983,33,934,886,287,2022-01-23 12:34:48.737
528,926,850,802,994,29,931,883,291,2022-01-23 12:34:48.846
528,927,857,804,989,34,933,885,290,2022-01-23 12:34:48.962
532,925,849,799,984,32,934,883,289,2022-01-23 12:34:49.068
528,928,856,804,992,32,933,885,290,2022-01-23 12:34:49.180
528,928,856,805,991,32,933,885,290,2022-01-23 12:34:49.291
531,925,849,797,984,31,931,883,289,2022-01-23 12:34:49.403
528,928,856,806,992,32,933,884,290,2022-01-23 12:34:49.512
530,925,850,800,987,29,930,882,290,2022-01-23 12:34:49.622
532,925,849,797,984,31,934,886,289,2022-01-23 12:34:49.738
530,926,850,800,987,29,930,882,291,2022-01-23 12:34:49.855
531,925,848,797,984,31,931,882,289,2022-01-23 12:34:49.966
530,924,850,800,986,29,931,882,292,2022-01-23 12:34:50.078
528,928,851,802,994,29,932,883,290,2022-01-23 12:34:50.190
528,928,858,804,991,32,933,885,290,2022-01-23 12:34:50.301
531,926,848,798,986,29,931,882,291,2022-01-23 12:34:50.412
528,928,856,804,992,30,933,884,290,2022-01-23 12:34:50.523
530,927,853,801,989,34,933,885,288,2022-01-23 12:34:50.634
531,925,853,799,988,34,935,884,289,2022-01-23 12:34:50.746
530,925,853,799,983,32,933,885,287,2022-01-23 12:34:50.857
529,925,853,799,985,34,933,885,289,2022-01-23 12:34:50.969
530,926,850,802,992,29,931,883,291,2022-01-23 12:34:51.080
531,925,853,799,985,34,935,884,289,2022-01-23 12:34:51.192
528,928,854,802,992,29,932,882,290,2022-01-23 12:34:51.309
528,928,851,802,992,29,932,881,291,2022-01-23 12:34:51.412
529,927,856,803,989,34,933,885,290,2022-01-23 12:34:51.528
528,928,857,804,992,32,933,885,290,2022-01-23 12:34:51.643
532,925,849,796,984,29,930,882,289,2022-01-23 12:34:51.743
528,927,855,803,989,32,933,885,290,2022-01-23 12:34:51.859
530,927,853,801,989,34,933,885,289,2022-01-23 12:34:51.975
530,926,855,804,989,34,933,885,290,2022-01-23 12:34:52.081
530,926,850,800,992,29,931,882,291,2022-01-23 12:34:52.196
530,926,850,800,992,29,931,882,291,2022-01-23 12:34:52.312
531,925,852,797,983,32,932,883,289,2022-01-23 12:34:52.412
528,928,856,803,991,32,933,884,290,2022-01-23 12:34:52.528
531,925,853,799,988,34,935,885,289,2022-01-23 12:34:52.643
528,928,856,803,995,30,933,884,290,2022-01-23 12:34:52.759
532,925,849,796,986,29,930,882,289,2022-01-23 12:34:52.860
529,928,856,803,993,31,933,885,290,2022-01-23 12:34:52.982
528,926,856,803,991,34,933,885,290,2022-01-23 12:34:53.082
531,925,853,799,985,34,933,885,288,2022-01-23 12:34:53.198
528,928,856,802,994,31,933,884,290,2022-01-23 12:34:53.314
528,928,854,804,993,30,933,884,290,2022-01-23 12:34:53.430
528,926,855,803,989,34,933,885,289,2022-01-23 12:34:53.530
529,928,851,802,992,29,933,881,291,2022-01-23 12:34:53.645
531,925,849,797,983,32,932,883,289,2022-01-23 12:34:53.762
532,924,848,796,986,29,931,882,289,2022-01-23 12:34:53.871
530,925,853,799,988,34,935,884,289,2022-01-23 12:34:53.984
530,926,850,800,990,29,931,882,290,2022-01-23 12:34:54.100
531,925,853,799,989,34,935,885,288,2022-01-23 12:34:54.200
530,926,855,801,989,34,933,885,289,2022-01-23 12:34:54.316
529,925,855,801,989,34,933,885,288,2022-01-23 12:34:54.433
531,925,848,796,986,29,930,882,289,2022-01-23 12:34:54.547
532,925,849,797,983,31,934,883,287,2022-01-23 12:34:54.648
530,925,853,799,989,34,933,885,288,2022-01-23 12:34:54.764
532,924,848,796,986,29,930,882,289,2022-01-23 12:34:54.880
528,928,856,803,992,32,933,884,290,2022-01-23 12:34:54.985
529,928,851,802,994,29,932,883,290,2022-01-23 12:34:55.101
531,925,853,797,983,34,934,884,289,2022-01-23 12:34:55.217
530,926,850,800,992,29,931,882,290,2022-01-23 12:34:55.318
531,925,853,799,989,34,933,885,289,2022-01-23 12:34:55.433
532,925,849,796,983,31,934,883,289,2022-01-23 12:34:55.551
532,925,848,795,986,31,930,882,289,2022-01-23 12:34:55.662
531,925,853,799,988,34,935,884,289,2022-01-23 12:34:55.772
531,925,853,797,983,34,933,884,287,2022-01-23 12:34:55.887
529,926,854,800,994,30,932,881,290,2022-01-23 12:34:55.987
532,925,849,796,983,32,934,882,289,2022-01-23 12:34:56.103
532,925,849,794,984,29,930,882,289,2022-01-23 12:34:56.219
531,925,852,797,983,32,933,884,289,2022-01-23 12:34:56.337
531,926,850,798,987,29,930,882,291,2022-01-23 12:34:56.435
532,925,853,797,985,32,934,884,289,2022-01-23 12:34:56.553
528,923,851,802,994,29,932,882,291,2022-01-23 12:34:56.667
530,928,850,800,992,29,931,882,291,2022-01-23 12:34:56.768
530,926,850,800,992,29,932,881,291,2022-01-23 12:34:56.889
531,925,853,797,983,34,933,883,289,2022-01-23 12:34:57.005
533,925,849,797,983,32,934,882,289,2022-01-23 12:34:57.106
529,928,856,802,994,30,933,884,290,2022-01-23 12:34:57.221
532,925,849,797,983,32,934,883,287,2022-01-23 12:34:57.337
530,925,853,799,989,34,933,885,289,2022-01-23 12:34:57.450
530,926,855,801,989,32,933,884,290,2022-01-23 12:34:57.553
532,925,849,794,984,29,930,882,289,2022-01-23 12:34:57.669
530,928,854,802,993,32,933,884,290,2022-01-23 12:34:57.785
532,925,849,795,983,32,932,882,289,2022-01-23 12:34:57.891
531,925,853,796,983,32,934,883,289,2022-01-23 12:34:58.006
529,926,855,801,991,34,933,885,290,2022-01-23 12:34:58.122
532,925,853,797,983,34,933,884,289,2022-01-23 12:34:58.222
531,924,847,796,986,29,931,882,291,2022-01-23 12:34:58.338
529,928,856,800,994,30,932,881,290,2022-01-23 12:34:58.455
529,928,856,802,992,30,933,881,290,2022-01-23 12:34:58.570
529,928,851,802,992,29,933,881,290,2022-01-23 12:34:58.670
531,925,853,799,989,34,933,885,289,2022-01-23 12:34:58.792
528,928,856,800,993,32,933,884,290,2022-01-23 12:34:58.892
529,926,856,801,993,32,933,885,290,2022-01-23 12:34:59.009
533,925,848,794,986,31,931,882,289,2022-01-23 12:34:59.124
529,928,854,800,992,29,933,881,291,2022-01-23 12:34:59.240
532,925,853,797,988,34,935,884,288,2022-01-23 12:34:59.340
532,925,852,797,985,34,933,885,289,2022-01-23 12:34:59.456
532,925,853,796,983,34,933,883,289,2022-01-23 12:34:59.572
530,928,854,801,994,30,933,881,290,2022-01-23 12:34:59.672
533,925,848,793,984,31,931,882,287,2022-01-23 12:34:59.793
533,924,849,793,984,31,931,882,289,2022-01-23 12:34:59.909
532,925,849,793,983,32,934,883,289,2022-01-23 12:35:00.010
528,923,851,800,992,30,933,881,290,2022-01-23 12:35:00.125
528,926,850,798,992,29,931,882,290,2022-01-23 12:35:00.241
530,926,848,795,987,29,930,882,291,2022-01-23 12:35:00.357
528,925,853,797,988,34,935,884,288,2022-01-23 12:35:00.457
529,924,850,795,987,29,931,882,291,2022-01-23 12:35:00.573
530,924,847,793,984,31,931,882,289,2022-01-23 12:35:00.689
529,926,850,798,992,29,930,881,290,2022-01-23 12:35:00.795
